123|26|0|\N|analyses_released|Y|\N|As Analyses Are Released
124|26|0|\N|complete_sample_only|Y|\N|Complete Sample Only
125|27|1|\N|rf_a|Y|\N|Abnormal
126|27|2|\N|rf_h|Y|\N|DPH
127|27|3|\N|rf_c|Y|\N|CDC
128|27|4|\N|rf_n|Y|\N|DNR
129|28|1|\N|test_res_type_dictionary|Y|\N|Dictionary
130|28|2|\N|test_res_type_numeric|Y|\N|Numeric
131|28|3|\N|test_res_type_titer|Y|\N|Titer
132|28|4|\N|test_res_type_date|Y|\N|Date
133|28|5|\N|test_res_type_date_time|Y|\N|Date-Time
134|28|6|\N|test_res_type_time|Y|\N|Time
135|28|7|\N|test_res_type_default|Y|\N|Default
136|28|8|\N|test_res_type_alpha_lower|Y|\N|Alpha Lowercase
137|28|9|\N|test_res_type_alpha_upper|Y|\N|Alpha Uppercase
138|28|10|\N|test_res_type_alpha_mixed|Y|\N|Alpha Mixed Case
139|29|1|\N|allow_update|Y|\N|Allow Update
140|29|2|\N|update_a_copy|Y|\N|Copy and Update
141|29|3|\N|test_rev_method_ask|Y|\N|Ask
143|30|1|\N|test_section_default|Y|\N|Default
2493|58|989|\N|\N|Y|\N|Streptococcus intermedius
2494|58|990|\N|\N|Y|\N|Streptococcus mitis
144|30|2|\N|test_section_match|Y|\N|Match User Location
145|31|0|\N|analyses_complete|Y|\N|As Analyses Complete
146|31|0|\N|test_sequence|Y|\N|By Test Sequence
147|32|0|\N|\N|Y|\N|Choose Highest
148|32|0|\N|\N|Y|\N|Average
149|32|0|\N|\N|Y|\N|Choose Lowest
150|32|0|\N|\N|Y|\N|Standard Deviation
151|32|0|\N|\N|Y|\N|Median
214|33|8|\N|wf_colimpn|Y|\N|ColiformMPN
215|36|1|370|\N|Y|\N|No Units
216|36|2|341|\N|Y|\N|%
155|33|19|\N|wf_tc1|Y|\N|TC1
156|33|9|\N|wf_colipa|Y|\N|ColiformPA
157|33|1|\N|wf_total|Y|\N|DefaultTotal
158|34|3|\N|pos_duplicate|Y|\N|Duplicate
159|34|4|\N|pos_random|Y|\N|Random
160|34|5|\N|pos_last_of_subset|Y|\N|Last of Subset
161|34|6|\N|pos_last_of_run|Y|\N|Last of Run
162|34|1|\N|pos_fixed|Y|\N|Fixed
163|34|7|\N|pos_last_of_subset_and_run|Y|\N|Last of Subset & Run
164|37|1|\N|an_user_ac_completed|Y|\N|Completed
165|37|2|\N|an_user_ac_released|Y|\N|Released
166|38|1|\N|worksheet_working|Y|W|Working
167|38|2|\N|worksheet_complete|Y|C|Done
168|38|3|\N|worksheet_failed|Y|F|Failed Run
169|38|4|\N|worksheet_void|Y|V|Void
170|40|0|\N|ethnicity_hispanic|Y|H|Hispanic
171|40|0|\N|ethnicity_non_hispanic|Y|N|Non Hispanic
172|40|0|\N|ethnicity_unknown|Y|U|Unknown
173|41|0|\N|gender_female|Y|F|Female
174|41|0|\N|gender_male|Y|M|Male
175|42|1|\N|history_1|Y|\N|Add
176|42|2|\N|history_2|Y|\N|Update
177|42|3|\N|history_3|Y|\N|Delete
178|42|4|\N|history_4|Y|\N|Cancel
179|42|5|\N|history_5|Y|\N|Release
180|42|6|\N|history_6|Y|\N|Unrelease
181|42|7|\N|history_7|Y|\N|Printed
182|42|8|\N|history_8|Y|\N|ESave
183|45|0|\N|proj_param_does_not_match|Y|\N|Does Not Match
184|45|0|\N|proj_param_equal_to|Y|\N|Equal To
185|45|0|\N|proj_param_greater_than|Y|\N|Greater Than
217|36|4|373|\N|Y|\N|% [area]
1366|55|13|\N|\N|Y|\N|Indeterminate
186|45|0|\N|proj_param_less_than|Y|\N|Less Than
187|45|0|\N|proj_param_matches|Y|\N|Matches
188|45|0|\N|proj_param_not_equal_to|Y|\N|Not Equal To
189|47|2|\N|qc_analyte_internal_standard|Y|\N|Internal Standard
190|47|1|\N|qc_analyte_informational|Y|\N|Informational
191|47|3|\N|qc_analyte_surrogate|Y|\N|Surrogate
192|47|4|\N|qc_analyte_target|Y|\N|Target
193|49|0|\N|race_asian|Y|A|Asian
194|49|0|\N|race_black|Y|B|Black
195|49|0|\N|race_hawaiian|Y|H|Native Hawaiian / Pacific Islander
196|49|0|\N|race_indian|Y|I|American Indian / Alaskan Native
197|49|0|\N|race_unknown|Y|U|Unknown
198|49|0|\N|race_white|Y|W|White
200|52|1|\N|instrument_log_maintenance|Y|\N|Maintenance
201|52|3|\N|instrument_log_completed|Y|\N|Run Completed
202|52|2|\N|instrument_log_offline|Y|\N|Offline
203|52|4|\N|instrument_log_pending|Y|\N|Run Pending
218|36|5|342|\N|Y|\N|% [dry wt]
208|23|1|\N|test_format_one_column|Y|\N|One Column
209|23|2|\N|test_format_two_column|Y|\N|Two Column
210|23|3|\N|test_format_three_column|Y|\N|Three Column
211|23|4|\N|test_format_four_column|Y|\N|Four Column
212|23|6|\N|test_format_five_column|Y|\N|Five Column
213|23|8|\N|test_format_six_column|Y|\N|Six Column
219|36|6|343|\N|Y|\N|% [recd wt]
220|36|7|345|\N|Y|\N|% [saturation]
221|36|9|429|\N|Y|\N|/100 [gal_us]
222|36|10|366|\N|Y|\N|/100 mL
223|36|11|422|\N|Y|\N|/10L
224|36|12|406|\N|Y|\N|/L
225|36|16|414|\N|Y|\N|/{sample}
226|36|41|349|\N|Y|\N|[cells]/mL
227|36|20|423|\N|Y|\N|[CFU]/10L
228|36|21|413|\N|Y|\N|[CFU]/10uL
229|36|22|392|\N|Y|\N|[CFU]/cm2
230|36|23|347|\N|Y|\N|[CFU]/g
231|36|24|405|\N|Y|\N|[CFU]/g [dry wt]
232|36|25|348|\N|Y|\N|[CFU]/mL
233|36|14|391|\N|Y|cm-1|/cm
234|36|46|352|\N|Y|\N|degrees C
235|36|47|353|\N|Y|\N|degrees F
236|36|43|339|\N|Y|\N|[dpm]/100cm2
237|36|45|450|\N|Y|\N|[fibers]/mm2
238|36|44|374|\N|Y|\N|[fibers]/cc
239|36|49|358|\N|Y|\N|m
240|36|28|375|\N|Y|\N|[MFL]
241|36|55|322|\N|Y|\N|mg/ [filter]
242|36|60|307|\N|Y|\N|mg/kg
243|36|63|310|\N|Y|\N|mg/kg [recd wt]
244|36|62|308|\N|Y|\N|mg/kg [dry wt]
245|36|58|312|\N|Y|\N|mg/L
246|36|64|328|\N|Y|\N|mg/m3
247|36|66|323|\N|Y|\N|mg/{sample}
248|36|29|361|\N|Y|\N|[MGD]
249|36|8|451|\N|Y|\N|(mg/g)/h
250|36|51|378|\N|Y|\N|mL/L
251|36|50|432|\N|Y|\N|mL
252|36|31|371|\N|Y|\N|[MPN]/100mL
253|36|38|421|\N|Y|\N|[MPN]/{4}g [dry wt]
254|36|33|439|\N|Y|\N|[MPN]/cm2
255|36|34|401|\N|Y|\N|[MPN]/g
256|36|35|440|\N|Y|\N|[MPN]/g [dry wt]
257|36|30|418|\N|Y|\N|[MPN]
258|36|70|317|\N|Y|\N|ng/g
259|36|69|320|nanograms_per_liter|Y|\N|ng/L
260|36|71|319|nanograms_per_milliliter|Y|\N|ng/mL
261|36|73|384|\N|Y|\N|ng/{sample}
262|36|27|380|\N|Y|\N|[GPD]
263|36|39|306|\N|Y|\N|[NTU]
264|36|114|350|\N|Y|\N|{organisms}/mL
265|36|77|337|\N|Y|\N|pCi/[filter]
266|36|78|331|\N|Y|\N|pCi/g
267|36|80|332|\N|Y|\N|pCi/g [dry wt]
268|36|75|334|\N|Y|\N|pCi/L
269|36|82|336|\N|Y|\N|pCi/m3
270|36|83|338|\N|Y|\N|pCi/{wipe}
271|36|85|327|\N|Y|\N|ppb
272|36|86|407|\N|Y|\N|ppb [carbon]
273|36|87|408|\N|Y|\N|ppb {volume}
274|36|88|326|\N|Y|\N|ppm
275|36|115|379|\N|Y|\N|{structures}/mm2
276|36|89|436|\N|Y|\N|uCi
277|36|90|425|\N|Y|\N|uCi/L
278|36|94|426|\N|Y|\N|uCi/{wipe}
279|36|99|438|\N|Y|\N|ug/cm2
280|36|100|369|\N|Y|\N|ug/dL
281|36|108|324|\N|Y|\N|ug/{filter}
282|36|98|382|\N|Y|\N|ug/[ft_us]2
283|36|102|311|\N|Y|\N|ug/g
284|36|103|314|\N|Y|\N|ug/kg
285|36|104|315|\N|Y|\N|ug/kg [dry wt]
286|36|96|318|micrograms_per_liter|Y|\N|ug/L
287|36|107|313|\N|Y|\N|ug/mL
288|36|109|325|\N|Y|\N|ug/{sample}
289|36|111|396|\N|Y|\N|ug/{wipe}
290|36|42|360|\N|Y|\N|[cft]/s
291|36|67|321|\N|Y|\N|mg/{wipe}
292|36|106|329|\N|Y|\N|ug/m3
293|36|112|364|\N|Y|\N|umho/cm
294|36|17|416|\N|Y|\N|Bq/kg
295|36|79|333|\N|Y|\N|pCi/g  [recd wt]
296|36|68|447|\N|Y|\N|ng
297|36|95|448|\N|Y|\N|ug
298|36|53|449|\N|Y|\N|mg
299|36|48|437|\N|Y|\N|g
300|36|92|427|\N|Y|\N|uCi/m2
301|36|91|424|\N|Y|\N|uCi/g
302|36|81|335|\N|Y|\N|pCi/m2
303|36|36|430|\N|Y|\N|[MPN]/mL
304|54|52|\N|\N|Y|\N|Micrograms per Gram by Dry Weight
305|54|104|\N|\N|Y|\N|Nanometers
306|54|105|\N|\N|Y|\N|Nephalometric Turbidity Units
307|54|72|\N|\N|Y|\N|Milligrams per Kilogram
308|54|74|\N|\N|Y|\N|Milligrams per Kilogram by Dry Weight
309|54|75|\N|\N|Y|\N|Milligrams per Kilogram by Wet Weight
310|54|73|\N|\N|Y|\N|Milligrams per Kilogram as Received
311|54|49|\N|\N|Y|\N|Micrograms per Gram
312|54|76|\N|\N|Y|\N|Milligrams per Liter
313|54|56|\N|\N|Y|\N|Micrograms per Milliliter
314|54|53|\N|\N|Y|\N|Micrograms per Kilogram
315|54|54|\N|\N|Y|\N|Micrograms per Kilogram by Dry Weight
316|54|51|\N|\N|Y|\N|Micrograms per Gram as Received
317|54|100|\N|\N|Y|\N|Nanograms per Gram
318|54|55|\N|\N|Y|\N|Micrograms per Liter
319|54|102|\N|\N|Y|\N|Nanograms per Millliter
320|54|101|\N|\N|Y|\N|Nanograms per Liter
321|54|82|\N|\N|Y|\N|Milligrams per Wipe
322|54|71|\N|\N|Y|\N|Milligrams per Filter
323|54|79|\N|\N|Y|\N|Milligrams per Sample
324|54|48|\N|\N|Y|\N|Micrograms per Filter
325|54|57|\N|\N|Y|\N|Micrograms per Sample
326|54|116|\N|\N|Y|\N|Parts per Million
327|54|113|\N|\N|Y|\N|Parts per Billion
328|54|69|\N|\N|Y|\N|Milligrams per Cubic Meter
329|54|46|\N|\N|Y|\N|Micrograms per Cubic Meter
330|54|141|\N|\N|Y|\N|pH Units
331|54|127|\N|\N|Y|\N|PicoCuries per Gram
332|54|128|\N|\N|Y|\N|PicoCuries per Gram by Dry Weight
333|54|129|\N|\N|Y|\N|PicoCuries per Gram by Wet Weight
334|54|130|\N|\N|Y|\N|PicoCuries per Liter
335|54|131|\N|\N|Y|\N|PicoCuries per Square Meter
336|54|125|\N|\N|Y|\N|PicoCuries per Cubic Meter
337|54|126|\N|\N|Y|\N|PicoCuries per Filter
338|54|132|\N|\N|Y|\N|PicoCuries per Wipe
339|54|21|\N|\N|Y|\N|Disintegrations per Minute per 100 cm squared
340|54|88|\N|\N|Y|\N|Millirem
341|54|117|\N|\N|Y|\N|Percent
342|54|121|\N|\N|Y|\N|Percent by Dry Weight
343|54|123|\N|\N|Y|\N|Percent by Weight as Received
344|54|124|\N|\N|Y|\N|Percent by Wet Weight
345|54|119|\N|\N|Y|\N|Percent Saturation
346|54|118|\N|\N|Y|\N|Percent Composition
347|54|12|\N|\N|Y|\N|Colony Forming Units per Gram
348|54|15|\N|\N|Y|\N|Colony Forming Units per Milliliter
349|54|5|\N|\N|Y|\N|Cells per Milliliter
350|54|112|\N|\N|Y|\N|Organisms per Milliliter
351|54|18|\N|\N|Y|\N|Degrees
352|54|19|\N|\N|Y|\N|Degrees Celsius
353|54|20|\N|\N|Y|\N|Degrees Fahrenheit
354|54|30|\N|\N|Y|\N|Inches
355|54|22|\N|\N|Y|\N|Feet
356|54|66|\N|\N|Y|\N|Miles per Hour
357|54|6|\N|\N|Y|\N|Centimeters
358|54|36|\N|\N|Y|\N|Meters
359|54|33|\N|\N|Y|\N|Kilometer per Hour
360|54|16|\N|\N|Y|\N|Cubic Feet per Second
361|54|86|\N|\N|Y|\N|Million Gallons per Day
362|54|134|\N|\N|Y|\N|Standard Units
363|54|67|\N|\N|Y|\N|Milliequivalents per 100 Grams
364|54|62|\N|\N|Y|\N|Micromho per Centimeter
365|54|61|\N|\N|Y|\N|Micromho at 25 Degree Celsius
366|54|108|\N|\N|Y|\N|Number per 100 Milliliters
367|54|27|\N|\N|Y|\N|Grains per Gallon
368|54|137|\N|\N|Y|\N|Units
369|54|47|\N|\N|Y|\N|Micrograms per Deciliter
370|54|106|\N|\N|Y|\N|No Units
371|54|92|\N|\N|Y|\N|Most Probable Number per 100 Milliliters
372|54|122|\N|\N|Y|\N|Percent by Weight
373|54|120|\N|\N|Y|\N|Percent by Area
374|54|24|\N|\N|Y|\N|Fibers per Cubic Centimeter
375|54|87|\N|\N|Y|\N|Millions of Fibers/Liter
376|54|50|\N|\N|Y|\N|Micrograms per Gram as Calcium Carbonate
377|54|77|\N|\N|Y|\N|Milligrams per Liter as Calcium Carbonate
378|54|85|\N|\N|Y|\N|Milliliters per Liter
379|54|135|\N|\N|Y|\N|Structures per Square Millimeter
380|54|25|\N|\N|Y|\N|Gallons per Day
381|54|84|\N|\N|Y|\N|Milliliters per Gram
382|54|43|\N|\N|Y|\N|Microgram per Square Foot
383|54|81|\N|\N|Y|\N|Milligrams per Square Foot
384|54|103|\N|\N|Y|\N|Nanograms per Sample
385|54|26|\N|\N|Y|\N|Grains per Cubic Meter
386|54|11|\N|\N|Y|\N|Colony Forming Units per Cubic Meter
387|54|63|\N|\N|Y|\N|Micromoles per Gram
388|54|65|\N|\N|Y|\N|Micromoles per Milliliter
389|54|136|\N|\N|Y|\N|Tritium Units
390|54|2|\N|\N|Y|\N|(Milligrams/Gram) per Hour
391|54|31|\N|\N|Y|\N|Inverse Centimeters
392|54|10|\N|\N|Y|\N|Colony Forming Units per Centimeter Squared
393|54|107|\N|\N|Y|\N|Number per 100 Liter
394|54|90|\N|\N|Y|\N|Most Probable Number of Infection Units/100 Liter
395|54|91|\N|\N|Y|\N|Most Probable Number of Infection Units/1000 Liter
396|54|59|\N|\N|Y|\N|Micrograms per Wipe
397|54|70|\N|\N|Y|\N|Milligrams per Deciliter
398|54|29|\N|\N|Y|\N|Grams per Deciliter
399|54|80|\N|\N|Y|\N|Milligrams per Square Centimeter
400|54|3|\N|\N|Y|\N|Aggressive Index
401|54|95|\N|\N|Y|\N|Most Probable Number per Gram
402|54|34|\N|\N|Y|\N|Langlier Index
403|54|64|\N|\N|Y|\N|Micromoles per Liter
404|54|78|\N|\N|Y|\N|Milligrams per Liter as Received
405|54|13|\N|\N|Y|\N|Colony Forming Units per Gram by dry weight
406|54|110|\N|\N|Y|\N|Number per Liter
407|54|114|\N|\N|Y|\N|Parts per Billion - Carbon
408|54|115|\N|\N|Y|\N|Parts per Billion - Volume
409|54|58|\N|\N|Y|\N|Micrograms per Square Centimeter
410|54|109|\N|\N|Y|\N|Number per 500 Milliliter
411|54|140|\N|\N|Y|\N|most-probable-number per dry weight gram
412|54|144|\N|\N|Y|\N|per 25 grams
413|54|7|\N|\N|Y|\N|Colony Forming Units per 10 Microliter
414|54|147|\N|\N|Y|\N|per sample
415|54|138|\N|\N|Y|\N|microcurie
416|54|4|\N|\N|Y|\N|Becquerel/kilogram
417|54|146|\N|\N|Y|\N|per 65 grams
418|54|89|\N|\N|Y|\N|Most Probable Number
419|54|97|\N|\N|Y|\N|Most Probable Number per Square Centimeter
420|54|139|\N|\N|Y|\N|milliliters
421|54|93|\N|\N|Y|\N|Most Probable Number per 4 gram by dry weight
422|54|142|\N|\N|Y|\N|per 10 Liter
423|54|8|\N|\N|Y|\N|Colony Forming Units per 10 Liter
424|54|38|\N|\N|Y|\N|MicroCuries per Gram
425|54|39|\N|\N|Y|\N|MicroCuries per Liter
426|54|42|\N|\N|Y|\N|MicroCuries per Wipe
427|54|41|\N|\N|Y|\N|MicroCuries per Meters Squared
428|54|40|\N|\N|Y|\N|MicroCuries per Meters Cubed
429|54|143|\N|\N|Y|\N|per 100 gallon
430|54|98|\N|\N|Y|\N|Most Probable Number per milliliter
431|54|35|\N|\N|Y|\N|Liters
432|54|83|\N|\N|Y|\N|Milliliter
433|54|60|\N|\N|Y|\N|Microliter
434|54|133|\N|\N|Y|\N|Pounds
435|54|32|\N|\N|Y|\N|Kilogram
436|54|37|\N|\N|Y|\N|MicroCuries
437|54|28|\N|\N|Y|\N|Grams
438|54|45|\N|\N|Y|\N|Micrograms per Centimeter Squared
439|54|94|\N|\N|Y|\N|Most Probable Number per Centimeter Squared
440|54|96|\N|\N|Y|\N|Most Probable Number per Gram by Dry Weight
441|54|14|\N|\N|Y|\N|Colony Forming Units per Microliter
442|54|9|\N|\N|Y|\N|Colony Forming Units per 100 Milliliter
443|54|111|\N|\N|Y|\N|Oocysts per Liter
444|54|17|\N|\N|Y|\N|Cysts per Liter
445|54|145|\N|\N|Y|\N|per 50 Milliliter
446|35|18|\N|drinking_water|Y|\N|Drinking Water
447|54|99|\N|\N|Y|\N|Nanograms
448|54|44|\N|\N|Y|\N|Micrograms
449|54|68|\N|\N|Y|\N|Milligrams
450|54|23|\N|\N|Y|\N|Fibers per Millimeter Squared
451|54|1|\N|\N|Y|\N|(Milligram per Gram) per Hour
452|50|1|\N|\N|Y|\N|General
453|50|2|\N|\N|Y|\N|Billing
454|50|3|\N|\N|Y|\N|Shipping
455|50|4|\N|\N|Y|\N|Analysis- Env Micro
456|55|5|\N|\N|Y|\N|Absent
457|55|29|\N|\N|Y|\N|Present
458|35|21|\N|\N|Y|\N|Food
459|35|7|\N|\N|Y|\N|Breast Milk
725|21|1|\N|\N|Y|\N|Well Water
726|21|2|\N|\N|Y|\N|Waste Water
462|35|2|\N|\N|Y|\N|Air
463|35|51|\N|\N|Y|\N|Solid
464|35|54|\N|\N|Y|\N|Surface
727|21|3|\N|\N|Y|\N|Ice Water
466|35|4|\N|\N|Y|\N|Biological
467|35|33|\N|\N|Y|\N|Oil
728|21|4|\N|\N|Y|\N|Leachate
729|21|5|\N|\N|Y|\N|Surface Water
730|21|6|\N|\N|Y|\N|Ground Water
731|21|7|\N|\N|Y|\N|Dialysate Water
732|21|8|\N|\N|Y|\N|Canister
733|21|9|\N|\N|Y|\N|Cartridge
734|21|10|\N|\N|Y|\N|Cassette
762|33|14|\N|wf_nitrate|Y|\N|Nitrate
736|21|11|\N|\N|Y|\N|Sediment
737|21|12|\N|\N|Y|\N|Sludge
763|55|35|\N|\N|Y|\N|Present, Bacterially Unsafe
739|21|13|\N|\N|Y|\N|Paint Chips
740|21|14|\N|\N|Y|\N|Lime Sludge
741|21|15|\N|\N|Y|\N|Soil/Elutriation
742|21|16|\N|\N|Y|\N|Sediment/Elutriate
743|21|17|\N|\N|Y|\N|Foil
483|35|12|\N|CP|Y|CP|Capillary blood specimen
744|21|18|\N|\N|Y|\N|Wipe
745|21|19|\N|\N|Y|\N|Sponges
746|21|20|\N|\N|Y|\N|Swab
747|21|21|\N|\N|Y|\N|Formulations
748|21|22|\N|\N|Y|\N|Manure
749|21|23|\N|\N|Y|\N|TCLP
750|21|24|\N|\N|Y|\N|SPLP
751|21|25|\N|\N|Y|\N|Benthic Sample
752|21|26|\N|\N|Y|\N|Fish
753|21|27|\N|\N|Y|\N|Periphyton
754|21|28|\N|\N|Y|\N|Milk
755|21|29|\N|\N|Y|\N|Fruit
756|21|30|\N|\N|Y|\N|Juice
757|35|75|\N|\N|Y|\N|Zooplankton
758|35|43|\N|\N|Y|\N|Phytoplankton
759|35|19|\N|\N|Y|\N|Dust
760|35|40|\N|\N|Y|\N|Paint
761|35|50|\N|\N|Y|\N|Soil
764|55|6|\N|\N|Y|\N|Absent, Bacterially Safe
503|35|37|\N|OT|Y|OT|Other
765|56|1|\N|analyte_param_type_test|Y|\N|Test
766|56|2|\N|analyte_param_type_qc|Y|\N|QC
767|56|3|\N|analyte_param_type_provider|Y|\N|Provider
768|34|2|\N|pos_fixed_always|Y|\N|Fixed Always
769|21|31|\N|\N|Y|\N|Other
770|36|93|428|\N|Y|\N|uCi/m3
771|55|45|\N|\N|Y|Y|Yes
772|55|18|\N|\N|Y|N|No
773|55|40|\N|\N|Y|\N|Surrogate
774|53|1|\N|receivable_reportto_email|Y|\N|Receivable Report-to Email
775|53|2|\N|released_reportto_email|Y|\N|Released Report-to Email
776|53|3|\N|org_general_fax_number|Y|\N|General FAX Number
777|53|4|\N|org_finalrep_fax_number|Y|\N|Final Report Fax Number
778|53|5|\N|org_last_fax_update|Y|\N|Fax # Verification Date
779|36|74|305|\N|Y|\N|nm
